candidate,search_phase,workload_index,workload_uuid,seq_len,stage,mode,scale_mode,scope,max_abs,max_rel,mean_abs,matched_ratio_contest,matched_ratio_strict,selected_experts,failure_label
swiglu_output__fp8__tensor,single_stage,4,1a4c6ba1-3cd2-4d7d-b716-84f2d52b69fc,901,swiglu_output,fp8,tensor,storage_compute,21568.0,157694.9375,1159.5196533203125,0.9650612972193594,0.5145603347471064,32,pass
swiglu_output__fp8__row,single_stage,4,1a4c6ba1-3cd2-4d7d-b716-84f2d52b69fc,901,swiglu_output,fp8,row,storage_compute,24576.0,79463.359375,1136.5369873046875,0.9657379387486127,0.5171715207309339,32,pass
swiglu_output__fp8__block,single_stage,4,1a4c6ba1-3cd2-4d7d-b716-84f2d52b69fc,901,swiglu_output,fp8,block,storage_compute,24576.0,97076.15625,1014.3826904296875,0.9693574289975424,0.5330758482638338,32,pass
baseline__fp32,single_stage,8,5e8dc11c-f2a9-42d5-8dce-9419cbf34d5d,14107,baseline,fp32,none,storage_compute,0.0,0.0,0.0,1.0,1.0,0,pass
hidden_dequant__fp8__tensor,single_stage,8,5e8dc11c-f2a9-42d5-8dce-9419cbf34d5d,14107,hidden_dequant,fp8,tensor,storage_compute,53912.0,1384439.875,1367.1248779296875,0.9551580506511458,0.5220596873924039,32,pass
hidden_dequant__fp8__row,single_stage,8,5e8dc11c-f2a9-42d5-8dce-9419cbf34d5d,14107,hidden_dequant,fp8,row,storage_compute,45824.0,1581048.875,1364.9134521484375,0.9550816653839532,0.5222909199555186,32,pass
hidden_dequant__fp8__block,single_stage,8,5e8dc11c-f2a9-42d5-8dce-9419cbf34d5d,14107,hidden_dequant,fp8,block,storage_compute,40960.0,1084475.375,1339.8502197265625,0.9563878099398475,0.5230281406330697,32,pass
swiglu_output__fp8__tensor,single_stage,8,5e8dc11c-f2a9-42d5-8dce-9419cbf34d5d,14107,swiglu_output,fp8,tensor,storage_compute,43008.0,634878.1875,962.87939453125,0.9682569768111576,0.5590600027436987,32,pass
swiglu_output__fp8__row,single_stage,8,5e8dc11c-f2a9-42d5-8dce-9419cbf34d5d,14107,swiglu_output,fp8,row,storage_compute,36864.0,3648436.0,941.6583862304688,0.9688736662048476,0.5617294225764311,32,pass
swiglu_output__fp8__block,single_stage,8,5e8dc11c-f2a9-42d5-8dce-9419cbf34d5d,14107,swiglu_output,fp8,block,storage_compute,34048.0,312414.40625,837.8733520507812,0.9722450116583459,0.5766920147609089,32,pass
baseline__fp32,single_stage,9,58a34f27-7995-4155-8b46-f60a7225e20e,11948,baseline,fp32,none,storage_compute,0.0,0.0,0.0,1.0,1.0,0,pass
hidden_dequant__fp8__tensor,single_stage,9,58a34f27-7995-4155-8b46-f60a7225e20e,11948,hidden_dequant,fp8,tensor,storage_compute,45056.0,3342319.75,1087.4248046875,0.9656142017193553,0.6337655813771881,32,pass
hidden_dequant__fp8__row,single_stage,9,58a34f27-7995-4155-8b46-f60a7225e20e,11948,hidden_dequant,fp8,row,storage_compute,51200.0,4194281.5,1088.3350830078125,0.9655318484825614,0.6338592840179469,32,pass
hidden_dequant__fp8__block,single_stage,9,58a34f27-7995-4155-8b46-f60a7225e20e,11948,hidden_dequant,fp8,block,storage_compute,45056.0,537393.625,1066.737548828125,0.9665664423999534,0.6345339430314099,32,pass
swiglu_output__fp8__tensor,single_stage,9,58a34f27-7995-4155-8b46-f60a7225e20e,11948,swiglu_output,fp8,tensor,storage_compute,45056.0,1826805.625,766.9779663085938,0.9756349781344158,0.6620914401394136,32,pass
swiglu_output__fp8__row,single_stage,9,58a34f27-7995-4155-8b46-f60a7225e20e,11948,swiglu_output,fp8,row,storage_compute,29696.0,438269.90625,749.3285522460938,0.9761609506148669,0.6642053133332237,32,pass
swiglu_output__fp8__block,single_stage,9,58a34f27-7995-4155-8b46-f60a7225e20e,11948,swiglu_output,fp8,block,storage_compute,26624.0,1581048.875,667.2543334960938,0.9787122545913243,0.6756367202445717,32,pass
baseline__fp32,single_stage,14,4822167c-dae5-4bb1-bb53-e4adb256245b,56,baseline,fp32,none,storage_compute,0.0,0.0,0.0,1.0,1.0,0,pass
hidden_dequant__fp8__tensor,single_stage,14,4822167c-dae5-4bb1-bb53-e4adb256245b,56,hidden_dequant,fp8,tensor,storage_compute,22528.0,3563547.5,1405.0391845703125,0.9524872448979592,0.4932686941964286,26,pass
hidden_dequant__fp8__row,single_stage,14,4822167c-dae5-4bb1-bb53-e4adb256245b,56,hidden_dequant,fp8,row,storage_compute,25600.0,3563547.5,1402.21044921875,0.952751315369898,0.4937245894451531,26,pass
hidden_dequant__fp8__block,single_stage,14,4822167c-dae5-4bb1-bb53-e4adb256245b,56,hidden_dequant,fp8,block,storage_compute,23552.0,3106278.25,1372.97314453125,0.9539047552614796,0.49552325813137754,26,pass
swiglu_output__fp8__tensor,single_stage,14,4822167c-dae5-4bb1-bb53-e4adb256245b,56,swiglu_output,fp8,tensor,storage_compute,16384.0,2160204.0,983.269287109375,0.9668915417729592,0.5334074059311225,26,pass
swiglu_output__fp8__row,single_stage,14,4822167c-dae5-4bb1-bb53-e4adb256245b,56,swiglu_output,fp8,row,storage_compute,16384.0,1734470.5,968.2315063476562,0.9670210857780612,0.5364342514349489,26,pass
swiglu_output__fp8__block,single_stage,14,4822167c-dae5-4bb1-bb53-e4adb256245b,56,swiglu_output,fp8,block,storage_compute,18176.0,89678.9609375,868.0599365234375,0.9705486686862245,0.5503153898278061,26,pass
baseline__fp32,single_stage,18,f7d6ac7c-24ec-47e4-aefc-4863a5e3e1d9,52,baseline,fp32,none,storage_compute,0.0,0.0,0.0,1.0,1.0,0,pass
hidden_dequant__fp8__tensor,single_stage,18,f7d6ac7c-24ec-47e4-aefc-4863a5e3e1d9,52,hidden_dequant,fp8,tensor,storage_compute,21504.0,4376.9111328125,699.8546142578125,0.9776973514766484,0.7594758756868132,17,pass
hidden_dequant__fp8__row,single_stage,18,f7d6ac7c-24ec-47e4-aefc-4863a5e3e1d9,52,hidden_dequant,fp8,row,storage_compute,17920.0,2619.11328125,712.881103515625,0.9773941878434066,0.7586173592032968,17,pass
hidden_dequant__fp8__block,single_stage,18,f7d6ac7c-24ec-47e4-aefc-4863a5e3e1d9,52,hidden_dequant,fp8,block,storage_compute,23552.0,1342.311767578125,693.9669799804688,0.9783385559752747,0.759526850103022,17,pass
swiglu_output__fp8__tensor,single_stage,18,f7d6ac7c-24ec-47e4-aefc-4863a5e3e1d9,52,swiglu_output,fp8,tensor,storage_compute,13312.0,2867.8583984375,493.24615478515625,0.9842703683035714,0.7781351948832418,17,pass
swiglu_output__fp8__row,single_stage,18,f7d6ac7c-24ec-47e4-aefc-4863a5e3e1d9,52,swiglu_output,fp8,row,storage_compute,13312.0,4144.7490234375,487.3006591796875,0.9844098772321429,0.7794632125686813,17,pass
swiglu_output__fp8__block,single_stage,18,f7d6ac7c-24ec-47e4-aefc-4863a5e3e1d9,52,swiglu_output,fp8,block,storage_compute,11520.0,4476.40869140625,432.7937927246094,0.9862315418956044,0.7870610834478022,17,pass
hidden_dequant__fp8__tensor,cumulative,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,hidden_dequant,fp8,tensor,storage_compute,18976.0,1626.5426025390625,1014.6011352539062,0.9758250956632653,0.7593271683673469,7,pass
hidden_dequant__fp8__tensor,cumulative,1,e05c6c03-5603-4a1c-b34c-dcce0ecaeea4,1,hidden_dequant,fp8,tensor,storage_compute,13440.0,136.2452850341797,2644.46337890625,0.9289899553571429,0.1796875,3,pass
hidden_dequant__fp8__tensor,cumulative,2,6230e838-67ca-41dd-a9d6-6f36b7676c6b,32,hidden_dequant,fp8,tensor,storage_compute,21504.0,2982.506103515625,1083.617919921875,0.9679042271205357,0.6609148297991072,22,pass
hidden_dequant__fp8__tensor,cumulative,4,1a4c6ba1-3cd2-4d7d-b716-84f2d52b69fc,901,hidden_dequant,fp8,tensor,storage_compute,34816.0,167271.71875,1622.7626953125,0.9505650653539718,0.47319818257491675,32,pass
hidden_dequant__fp8__tensor,cumulative,8,5e8dc11c-f2a9-42d5-8dce-9419cbf34d5d,14107,hidden_dequant,fp8,tensor,storage_compute,51200.0,15366011.0,1370.6173095703125,0.9550858287963676,0.5219990558448693,32,pass
hidden_dequant__fp8__tensor,cumulative,9,58a34f27-7995-4155-8b46-f60a7225e20e,11948,hidden_dequant,fp8,tensor,storage_compute,43392.0,917502.0625,1058.875,0.9655700768247226,0.6336718670600878,32,pass
hidden_dequant__fp8__tensor,cumulative,14,4822167c-dae5-4bb1-bb53-e4adb256245b,56,hidden_dequant,fp8,tensor,storage_compute,23552.0,6048.62353515625,1337.528564453125,0.9529281927614796,0.49326620296556123,26,pass
hidden_dequant__fp8__tensor,cumulative,18,f7d6ac7c-24ec-47e4-aefc-4863a5e3e1d9,52,hidden_dequant,fp8,tensor,storage_compute,17920.0,8436.759765625,625.1261596679688,0.9774317479395604,0.7588293054601648,17,pass
hidden_dequant__fp8__tensor+swiglu_output__fp8__tensor,cumulative,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,hidden_dequant+swiglu_output,fp8+fp8,tensor+tensor,storage_compute+storage_compute,28672.0,902.5294189453125,1047.207275390625,0.9741709183673469,0.7557796556122449,7,pass
hidden_dequant__fp8__tensor+swiglu_output__fp8__tensor,cumulative,1,e05c6c03-5603-4a1c-b34c-dcce0ecaeea4,1,hidden_dequant+swiglu_output,fp8+fp8,tensor+tensor,storage_compute+storage_compute,27136.0,653.0755004882812,5035.24609375,0.9030412946428571,0.1368582589285714,3,pass
hidden_dequant__fp8__tensor+swiglu_output__fp8__tensor,cumulative,2,6230e838-67ca-41dd-a9d6-6f36b7676c6b,32,hidden_dequant+swiglu_output,fp8+fp8,tensor+tensor,storage_compute+storage_compute,26624.0,1329.5867919921875,1338.6278076171875,0.9605669294084821,0.6494838169642857,22,pass
hidden_dequant__fp8__tensor+swiglu_output__fp8__tensor,cumulative,4,1a4c6ba1-3cd2-4d7d-b716-84f2d52b69fc,901,hidden_dequant+swiglu_output,fp8+fp8,tensor+tensor,storage_compute+storage_compute,57344.0,61143.5078125,2003.21337890625,0.9396164789618677,0.45515430523624545,32,pass
hidden_dequant__fp8__tensor+swiglu_output__fp8__tensor,cumulative,8,5e8dc11c-f2a9-42d5-8dce-9419cbf34d5d,14107,hidden_dequant+swiglu_output,fp8+fp8,tensor+tensor,storage_compute+storage_compute,51712.0,2064372.375,1683.7069091796875,0.945148485285294,0.5053536934551236,32,pass
hidden_dequant__fp8__tensor+swiglu_output__fp8__tensor,cumulative,9,58a34f27-7995-4155-8b46-f60a7225e20e,11948,hidden_dequant+swiglu_output,fp8+fp8,tensor+tensor,storage_compute+storage_compute,45056.0,742470.1875,1316.0985107421875,0.9580044730663231,0.6210644073537412,32,pass
hidden_dequant__fp8__tensor+swiglu_output__fp8__tensor,cumulative,14,4822167c-dae5-4bb1-bb53-e4adb256245b,56,hidden_dequant+swiglu_output,fp8+fp8,tensor+tensor,storage_compute+storage_compute,43716.0,81008.765625,1771.51953125,0.9421735491071429,0.4755610251913265,26,pass
hidden_dequant__fp8__tensor+swiglu_output__fp8__tensor,cumulative,18,f7d6ac7c-24ec-47e4-aefc-4863a5e3e1d9,52,hidden_dequant+swiglu_output,fp8+fp8,tensor+tensor,storage_compute+storage_compute,28672.0,3199.0,843.5970458984375,0.9733108688186813,0.7516365470467032,17,pass
