candidate,search_phase,workload_index,workload_uuid,seq_len,stage,mode,scale_mode,scope,max_abs,max_rel,mean_abs,matched_ratio_contest,matched_ratio_strict,selected_experts,failure_label
swiglu_output__fp8__block+gemm2_operands__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,swiglu_output+gemm2_operands,fp8+fp8,block+block,storage_compute+storage_compute,24576.0,136.11111450195312,896.2872924804688,0.9796715561224489,0.7671994579081632,7,pass
swiglu_output__fp8__block+out_accumulator__fp8__tensor,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,swiglu_output+out_accumulator,fp8+fp8,block+tensor,storage_compute+storage_compute,47104.0,2066.96484375,1130.8358154296875,0.9831592793367347,0.7524314413265306,7,pass
swiglu_output__fp8__block+swiglu_input__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,swiglu_output+swiglu_input,fp8+fp8,block+block,storage_compute+storage_compute,27648.0,113.28571319580078,1134.664306640625,0.9744300063775511,0.7563775510204082,7,pass
swiglu_output__fp8__block+hidden_dequant__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,swiglu_output+hidden_dequant,fp8+fp8,block+block,storage_compute+storage_compute,25600.0,112.72661590576172,1173.8026123046875,0.9734933035714286,0.7541254783163265,7,pass
gemm2_operands__fp8__block+out_accumulator__fp8__tensor,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm2_operands+out_accumulator,fp8+fp8,block+tensor,storage_compute+storage_compute,51200.0,484.0526428222656,1333.7247314453125,0.9769411670918368,0.748046875,7,pass
gemm2_operands__fp8__block+swiglu_input__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm2_operands+swiglu_input,fp8+fp8,block+block,storage_compute+storage_compute,27648.0,353.8070068359375,1315.14013671875,0.9704639668367347,0.7510164221938775,7,pass
gemm2_operands__fp8__block+hidden_dequant__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm2_operands+hidden_dequant,fp8+fp8,block+block,storage_compute+storage_compute,27648.0,306.64910888671875,1360.6004638671875,0.9705835459183674,0.7489038584183674,7,pass
out_accumulator__fp8__tensor+swiglu_input__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,out_accumulator+swiglu_input,fp8+fp8,tensor+block,storage_compute+storage_compute,47104.0,1056.4385986328125,1399.0433349609375,0.9751076211734694,0.7463926977040816,7,pass
out_accumulator__fp8__tensor+hidden_dequant__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,out_accumulator+hidden_dequant,fp8+fp8,tensor+block,storage_compute+storage_compute,47104.0,1195.6666259765625,1395.167236328125,0.9748485331632653,0.7467912946428572,7,pass
swiglu_input__fp8__block+hidden_dequant__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,swiglu_input+hidden_dequant,fp8+fp8,block+block,storage_compute+storage_compute,32768.0,1063.4210205078125,1447.3231201171875,0.9678730867346939,0.7455556441326531,7,pass
gemm1_operands__f16+gemm1_accumulator__f16+gemm2_accumulator__bf16,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_operands+gemm1_accumulator+gemm2_accumulator,f16+f16+bf16,none+none+none,storage_compute+storage_compute+storage_compute,4096.0,15.210526466369629,120.4480972290039,0.9976482780612245,0.9285913584183674,7,pass
gemm1_operands__f16+gemm1_accumulator__f16+swiglu_output__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_operands+gemm1_accumulator+swiglu_output,f16+f16+fp8,none+none+block,storage_compute+storage_compute+storage_compute,12844.0,490.5438537597656,605.8006591796875,0.9860690369897959,0.7883649553571428,7,pass
gemm1_operands__f16+gemm1_accumulator__f16+gemm2_operands__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_operands+gemm1_accumulator+gemm2_operands,f16+f16+fp8,none+none+block,storage_compute+storage_compute+storage_compute,24064.0,130.5238037109375,898.4918212890625,0.9799505739795918,0.7670200892857143,7,pass
gemm1_operands__f16+gemm1_accumulator__f16+out_accumulator__fp8__tensor,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_operands+gemm1_accumulator+out_accumulator,f16+f16+fp8,none+none+tensor,storage_compute+storage_compute+storage_compute,38912.0,872.2982177734375,911.7169799804688,0.9906529017857143,0.7627949617346939,7,pass
gemm1_operands__f16+gemm1_accumulator__f16+swiglu_input__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_operands+gemm1_accumulator+swiglu_input,f16+f16+fp8,none+none+block,storage_compute+storage_compute+storage_compute,21504.0,340.08770751953125,1001.2266235351562,0.9771603954081632,0.7625159438775511,7,pass
gemm1_operands__f16+gemm1_accumulator__f16+hidden_dequant__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_operands+gemm1_accumulator+hidden_dequant,f16+f16+fp8,none+none+block,storage_compute+storage_compute+storage_compute,22528.0,569.385986328125,1002.8770751953125,0.9776187818877551,0.7602638711734694,7,pass
gemm1_operands__f16+gemm2_accumulator__bf16+swiglu_output__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_operands+gemm2_accumulator+swiglu_output,f16+bf16+fp8,none+none+block,storage_compute+storage_compute+storage_compute,13228.0,452.368408203125,618.9777221679688,0.9859095982142857,0.7861527423469388,7,pass
gemm1_operands__f16+gemm2_accumulator__bf16+gemm2_operands__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_operands+gemm2_accumulator+gemm2_operands,f16+bf16+fp8,none+none+block,storage_compute+storage_compute+storage_compute,24064.0,130.5238037109375,898.4918212890625,0.9799505739795918,0.7670200892857143,7,pass
gemm1_operands__f16+gemm2_accumulator__bf16+out_accumulator__fp8__tensor,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_operands+gemm2_accumulator+out_accumulator,f16+bf16+fp8,none+none+tensor,storage_compute+storage_compute+storage_compute,38912.0,786.9649047851562,918.9447631835938,0.9909917091836735,0.7628547512755102,7,pass
gemm1_operands__f16+gemm2_accumulator__bf16+swiglu_input__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_operands+gemm2_accumulator+swiglu_input,f16+bf16+fp8,none+none+block,storage_compute+storage_compute+storage_compute,21504.0,292.9298095703125,1005.7008666992188,0.9769810267857143,0.7622169961734694,7,pass
gemm1_operands__f16+gemm2_accumulator__bf16+hidden_dequant__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_operands+gemm2_accumulator+hidden_dequant,f16+bf16+fp8,none+none+block,storage_compute+storage_compute+storage_compute,23552.0,609.8070068359375,1012.2562255859375,0.9772201849489796,0.7594666772959184,7,pass
gemm1_operands__f16+swiglu_output__fp8__block+gemm2_operands__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_operands+swiglu_output+gemm2_operands,f16+fp8+fp8,none+block+block,storage_compute+storage_compute+storage_compute,24064.0,130.5238037109375,898.4918212890625,0.9799505739795918,0.7670200892857143,7,pass
gemm1_operands__f16+swiglu_output__fp8__block+out_accumulator__fp8__tensor,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_operands+swiglu_output+out_accumulator,f16+fp8+fp8,none+block+tensor,storage_compute+storage_compute+storage_compute,47104.0,1375.3157958984375,1125.7666015625,0.9831592793367347,0.752670599489796,7,pass
gemm1_operands__f16+swiglu_output__fp8__block+swiglu_input__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_operands+swiglu_output+swiglu_input,f16+fp8+fp8,none+block+block,storage_compute+storage_compute+storage_compute,28672.0,124.87551879882812,1142.1241455078125,0.9743702168367347,0.7565967793367347,7,pass
gemm1_operands__f16+swiglu_output__fp8__block+hidden_dequant__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_operands+swiglu_output+hidden_dequant,f16+fp8+fp8,none+block+block,storage_compute+storage_compute+storage_compute,25600.0,107.66187286376953,1175.0799560546875,0.9734733737244898,0.754165338010204,7,pass
gemm1_operands__f16+gemm2_operands__fp8__block+out_accumulator__fp8__tensor,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_operands+gemm2_operands+out_accumulator,f16+fp8+fp8,none+block+tensor,storage_compute+storage_compute+storage_compute,51200.0,484.0526428222656,1338.2205810546875,0.9770208864795918,0.7472496811224489,7,pass
gemm1_operands__f16+gemm2_operands__fp8__block+swiglu_input__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_operands+gemm2_operands+swiglu_input,f16+fp8+fp8,none+block+block,storage_compute+storage_compute+storage_compute,28416.0,376.2631530761719,1324.2440185546875,0.9708227040816326,0.7508171237244898,7,pass
gemm1_operands__f16+gemm2_operands__fp8__block+hidden_dequant__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_operands+gemm2_operands+hidden_dequant,f16+fp8+fp8,none+block+block,storage_compute+storage_compute+storage_compute,27648.0,344.8245544433594,1362.1278076171875,0.9704241071428571,0.7491828762755102,7,pass
gemm1_operands__f16+out_accumulator__fp8__tensor+swiglu_input__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_operands+out_accumulator+swiglu_input,f16+fp8+fp8,none+tensor+block,storage_compute+storage_compute+storage_compute,45056.0,971.1052856445312,1402.114501953125,0.9752471301020408,0.7461933992346939,7,pass
gemm1_operands__f16+out_accumulator__fp8__tensor+hidden_dequant__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_operands+out_accumulator+hidden_dequant,f16+fp8+fp8,none+tensor+block,storage_compute+storage_compute+storage_compute,47104.0,1195.6666259765625,1396.3660888671875,0.9748086734693877,0.7469108737244898,7,pass
gemm1_operands__f16+swiglu_input__fp8__block+hidden_dequant__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_operands+swiglu_input+hidden_dequant,f16+fp8+fp8,none+block+block,storage_compute+storage_compute+storage_compute,30720.0,1049.9473876953125,1445.547119140625,0.9675940688775511,0.7466916454081632,7,pass
gemm1_accumulator__f16+gemm2_accumulator__bf16+swiglu_output__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_accumulator+gemm2_accumulator+swiglu_output,f16+bf16+fp8,none+none+block,storage_compute+storage_compute+storage_compute,14336.0,429.91229248046875,616.9737548828125,0.9858298788265306,0.7864716198979592,7,pass
gemm1_accumulator__f16+gemm2_accumulator__bf16+gemm2_operands__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_accumulator+gemm2_accumulator+gemm2_operands,f16+bf16+fp8,none+none+block,storage_compute+storage_compute+storage_compute,23040.0,150.3333282470703,898.0135498046875,0.9799505739795918,0.7662228954081632,7,pass
gemm1_accumulator__f16+gemm2_accumulator__bf16+out_accumulator__fp8__tensor,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_accumulator+gemm2_accumulator+out_accumulator,f16+bf16+fp8,none+none+tensor,storage_compute+storage_compute+storage_compute,38912.0,786.9649047851562,916.4158935546875,0.9906529017857143,0.7622568558673469,7,pass
gemm1_accumulator__f16+gemm2_accumulator__bf16+swiglu_input__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_accumulator+gemm2_accumulator+swiglu_input,f16+bf16+fp8,none+none+block,storage_compute+storage_compute+storage_compute,18880.0,264.8596496582031,1006.1491088867188,0.9775390625,0.7627351721938775,7,pass
gemm1_accumulator__f16+gemm2_accumulator__bf16+hidden_dequant__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_accumulator+gemm2_accumulator+hidden_dequant,f16+bf16+fp8,none+none+block,storage_compute+storage_compute+storage_compute,23552.0,600.8245849609375,1013.1373901367188,0.9773397640306123,0.7588887117346939,7,pass
gemm1_accumulator__f16+swiglu_output__fp8__block+gemm2_operands__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_accumulator+swiglu_output+gemm2_operands,f16+fp8+fp8,none+block+block,storage_compute+storage_compute+storage_compute,23040.0,150.3333282470703,898.0142211914062,0.9799505739795918,0.7662228954081632,7,pass
gemm1_accumulator__f16+swiglu_output__fp8__block+out_accumulator__fp8__tensor,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_accumulator+swiglu_output+out_accumulator,f16+fp8+fp8,none+block+tensor,storage_compute+storage_compute+storage_compute,45056.0,108.22807312011719,1130.304931640625,0.9829998405612245,0.7533681441326531,7,pass
gemm1_accumulator__f16+swiglu_output__fp8__block+swiglu_input__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_accumulator+swiglu_output+swiglu_input,f16+fp8+fp8,none+block+block,storage_compute+storage_compute+storage_compute,23552.0,138.05035400390625,1133.7716064453125,0.9746890943877551,0.7567163584183674,7,pass
gemm1_accumulator__f16+swiglu_output__fp8__block+hidden_dequant__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_accumulator+swiglu_output+hidden_dequant,f16+fp8+fp8,none+block+block,storage_compute+storage_compute+storage_compute,21504.0,231.42105102539062,1173.927490234375,0.9739118303571429,0.7532087053571428,7,pass
gemm1_accumulator__f16+gemm2_operands__fp8__block+out_accumulator__fp8__tensor,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_accumulator+gemm2_operands+out_accumulator,f16+fp8+fp8,none+block+tensor,storage_compute+storage_compute+storage_compute,49152.0,439.1403503417969,1331.0595703125,0.9768813775510204,0.747787786989796,7,pass
gemm1_accumulator__f16+gemm2_operands__fp8__block+swiglu_input__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_accumulator+gemm2_operands+swiglu_input,f16+fp8+fp8,none+block+block,storage_compute+storage_compute+storage_compute,28672.0,278.5789489746094,1317.4576416015625,0.9706632653061225,0.7501594387755102,7,pass
gemm1_accumulator__f16+gemm2_operands__fp8__block+hidden_dequant__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_accumulator+gemm2_operands+hidden_dequant,f16+fp8+fp8,none+block+block,storage_compute+storage_compute+storage_compute,26624.0,641.24560546875,1358.4307861328125,0.9701849489795918,0.7475087691326531,7,pass
gemm1_accumulator__f16+out_accumulator__fp8__tensor+swiglu_input__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_accumulator+out_accumulator+swiglu_input,f16+fp8+fp8,none+tensor+block,storage_compute+storage_compute+storage_compute,40960.0,1761.5614013671875,1394.393310546875,0.9752072704081632,0.7466717155612245,7,pass
gemm1_accumulator__f16+out_accumulator__fp8__tensor+hidden_dequant__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_accumulator+out_accumulator+hidden_dequant,f16+fp8+fp8,none+tensor+block,storage_compute+storage_compute+storage_compute,47104.0,1195.6666259765625,1399.7322998046875,0.9747887436224489,0.7466119260204082,7,pass
gemm1_accumulator__f16+swiglu_input__fp8__block+hidden_dequant__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_accumulator+swiglu_input+hidden_dequant,f16+fp8+fp8,none+block+block,storage_compute+storage_compute+storage_compute,28672.0,1265.5263671875,1439.01318359375,0.9682916135204082,0.7474091198979591,7,pass
gemm2_accumulator__bf16+swiglu_output__fp8__block+gemm2_operands__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm2_accumulator+swiglu_output+gemm2_operands,bf16+fp8+fp8,none+block+block,storage_compute+storage_compute+storage_compute,24576.0,136.11111450195312,896.2872924804688,0.9796715561224489,0.7671994579081632,7,pass
gemm2_accumulator__bf16+swiglu_output__fp8__block+out_accumulator__fp8__tensor,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm2_accumulator+swiglu_output+out_accumulator,bf16+fp8+fp8,none+block+tensor,storage_compute+storage_compute+storage_compute,47104.0,1554.9649658203125,1137.9359130859375,0.9824617346938775,0.752570950255102,7,pass
gemm2_accumulator__bf16+swiglu_output__fp8__block+swiglu_input__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm2_accumulator+swiglu_output+swiglu_input,bf16+fp8+fp8,none+block+block,storage_compute+storage_compute+storage_compute,28672.0,114.80952453613281,1140.1510009765625,0.9742904974489796,0.7557995854591837,7,pass
gemm2_accumulator__bf16+swiglu_output__fp8__block+hidden_dequant__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm2_accumulator+swiglu_output+hidden_dequant,bf16+fp8+fp8,none+block+block,storage_compute+storage_compute+storage_compute,24576.0,145.84210205078125,1183.104248046875,0.9733936543367347,0.7528898278061225,7,pass
gemm2_accumulator__bf16+gemm2_operands__fp8__block+out_accumulator__fp8__tensor,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm2_accumulator+gemm2_operands+out_accumulator,bf16+fp8+fp8,none+block+tensor,storage_compute+storage_compute+storage_compute,51200.0,484.0526428222656,1333.7247314453125,0.9769411670918368,0.748046875,7,pass
gemm2_accumulator__bf16+gemm2_operands__fp8__block+swiglu_input__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm2_accumulator+gemm2_operands+swiglu_input,bf16+fp8+fp8,none+block+block,storage_compute+storage_compute+storage_compute,27648.0,353.8070068359375,1315.14013671875,0.9704639668367347,0.7510164221938775,7,pass
gemm2_accumulator__bf16+gemm2_operands__fp8__block+hidden_dequant__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm2_accumulator+gemm2_operands+hidden_dequant,bf16+fp8+fp8,none+block+block,storage_compute+storage_compute+storage_compute,27648.0,306.64910888671875,1360.6004638671875,0.9705835459183674,0.7489038584183674,7,pass
gemm2_accumulator__bf16+out_accumulator__fp8__tensor+swiglu_input__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm2_accumulator+out_accumulator+swiglu_input,bf16+fp8+fp8,none+tensor+block,storage_compute+storage_compute+storage_compute,45056.0,1060.9298095703125,1413.3759765625,0.9748684630102041,0.7462133290816326,7,pass
gemm2_accumulator__bf16+out_accumulator__fp8__tensor+hidden_dequant__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm2_accumulator+out_accumulator+hidden_dequant,bf16+fp8+fp8,none+tensor+block,storage_compute+storage_compute+storage_compute,45056.0,1114.8245849609375,1399.924072265625,0.9744499362244898,0.7461336096938775,7,pass
gemm2_accumulator__bf16+swiglu_input__fp8__block+hidden_dequant__fp8__block,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm2_accumulator+swiglu_input+hidden_dequant,bf16+fp8+fp8,none+block+block,storage_compute+storage_compute+storage_compute,32768.0,919.7017822265625,1454.1689453125,0.9677136479591837,0.7459343112244898,7,pass
swiglu_output__fp8__block+gemm2_operands__fp8__block+out_accumulator__fp8__tensor,exhaustive,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,swiglu_output+gemm2_operands+out_accumulator,fp8+fp8+fp8,block+block+tensor,storage_compute+storage_compute+storage_compute,51200.0,484.0526428222656,1333.7247314453125,0.9769411670918368,0.748046875,7,pass
