variant,workload,status,latency_ms,reference_latency_ms,speedup_factor,max_abs_error,max_rel_error
grouped,5e8dc11c-f2a9-42d5-8dce-9419cbf34d5d,PASSED,2725.387939453125,45.31074142456055,0.016625428170659835,2048.0,15039063.0
grouped,58a34f27-7995-4155-8b46-f60a7225e20e,PASSED,1780.682861328125,35.70573806762695,0.020051710971708783,2048.0,56.99985885620117
grouped,5eadab1e-a0e3-4966-b0fd-1115cd77497c,PASSED,28.705898920694988,13.705151875813803,0.4774332938911495,1024.0,0.1111111119389534
grouped,eedc63b2-c03b-4cf2-8d16-1f46566e3af7,PASSED,29.35796292622884,13.505215962727865,0.4600188370243531,1024.0,0.054794520139694214
grouped,e626d3e6-6c29-4fd8-bb7c-5b09eec61702,PASSED,40.579776763916016,15.356256167093912,0.3784214057271223,1024.0,0.13793103396892548
grouped,74d7ff04-0365-4cf8-a824-ce61b7131dea,PASSED,38.608681996663414,14.754208246866861,0.3821474208350839,2048.0,0.07407407462596893
grouped,4822167c-dae5-4bb1-bb53-e4adb256245b,PASSED,40.7213020324707,14.799146970113119,0.36342519102931553,1024.0,0.11034482717514038
grouped,81955b1e-086f-49c1-9f40-a18a5aaf509d,PASSED,36.77777099609375,14.42966397603353,0.39234743121235205,2048.0,0.20512820780277252
grouped,76010cb4-f73c-4145-8365-8642a2ce99de,PASSED,35.116041819254555,14.153386751810709,0.4030461868299244,1024.0,0.29136690497398376
grouped,fc378037-e8fa-4305-b00f-4af47933fd53,PASSED,36.73841094970703,14.506058692932129,0.3948471999180957,512.0,0.0731707289814949
grouped,f7d6ac7c-24ec-47e4-aefc-4863a5e3e1d9,PASSED,25.9127680460612,13.150773366292318,0.5075016819089408,1024.0,0.5162336230278015
grouped_profile,b8f4f012-a32e-4356-b4e1-7665b3d598af,PASSED,11.370933214823404,11.507242838541666,1.0119875494071644,512.0,0.007462686393409967
grouped_profile,e05c6c03-5603-4a1c-b34c-dcce0ecaeea4,PASSED,4.778666655222575,10.912725130716959,2.2836338916401524,8.0,0.04838709533214569
grouped_profile,6230e838-67ca-41dd-a9d6-6f36b7676c6b,PASSED,33.5632209777832,13.674250602722168,0.40741770915770226,1024.0,0.10582010447978973
grouped_profile,8f1ff9f1-6747-41d1-a1d8-2868cdacf893,PASSED,44.56843694051107,15.899072329203287,0.3567339000563337,1024.0,0.5915177464485168
grouped_profile,1a4c6ba1-3cd2-4d7d-b716-84f2d52b69fc,PASSED,245.25473022460938,20.874762852986652,0.08511461872262,2048.0,168.669921875
grouped_profile,a7c2bcfd-a2f4-479e-8d32-200115df89cf,PASSED,19.856970469156902,12.506911913553873,0.6298499528405099,512.0,0.08612440526485443
grouped_profile,2e69caee-ae5c-473b-aa99-5dc6659829d4,PASSED,7.947434584299724,11.330741246541342,1.4257105392129168,512.0,0.012552301399409771
grouped_profile,8cba5890-4288-448a-93b8-42c14c6b9420,PASSED,18.497599919637043,12.182794888814291,0.6586148982431522,512.0,0.05303030461072922
grouped_profile,5e8dc11c-f2a9-42d5-8dce-9419cbf34d5d,PASSED,2726.3163248697915,45.387508392333984,0.016647924519361004,2048.0,2026367.25
grouped_profile,58a34f27-7995-4155-8b46-f60a7225e20e,PASSED,1780.8847249348958,35.678218841552734,0.020033985547749045,2048.0,25.455217361450195
grouped_profile,5eadab1e-a0e3-4966-b0fd-1115cd77497c,PASSED,28.897855758666992,13.691594441731771,0.47379274628794604,1024.0,0.14527027308940887
grouped_profile,eedc63b2-c03b-4cf2-8d16-1f46566e3af7,PASSED,29.556459426879883,13.48695437113444,0.4563115688636521,1024.0,0.22448979318141937
grouped_profile,e626d3e6-6c29-4fd8-bb7c-5b09eec61702,PASSED,40.671338399251304,15.78613313039144,0.38813901267340734,1024.0,0.7656248807907104
grouped_profile,74d7ff04-0365-4cf8-a824-ce61b7131dea,PASSED,38.80098088582357,14.829706509908041,0.3821992684552535,512.0,0.9090906977653503
grouped_profile,4822167c-dae5-4bb1-bb53-e4adb256245b,PASSED,40.80963134765625,16.31334400177002,0.39974249859786876,1024.0,4.999997138977051
grouped_profile,81955b1e-086f-49c1-9f40-a18a5aaf509d,PASSED,37.76625188191732,14.932917594909668,0.39540374940039064,1024.0,0.07883817702531815
grouped_profile,76010cb4-f73c-4145-8365-8642a2ce99de,PASSED,35.712117513020836,14.901514689127604,0.41726774346814993,1024.0,0.12101911008358002
grouped_profile,fc378037-e8fa-4305-b00f-4af47933fd53,PASSED,36.951733907063804,15.336981455485025,0.4150544462692497,512.0,1.2680721282958984
grouped_profile,f7d6ac7c-24ec-47e4-aefc-4863a5e3e1d9,PASSED,25.97330156962077,13.66427739461263,0.5260893520981876,512.0,0.06185567006468773
