variant,workload,status,latency_ms,reference_latency_ms,speedup_factor,max_abs_error,max_rel_error
default_profile,b8f4f012-a32e-4356-b4e1-7665b3d598af,PASSED,11.056063969930014,12.231839815775553,1.1063466934564943,128.0,0.008403361774981022
default_profile,e05c6c03-5603-4a1c-b34c-dcce0ecaeea4,PASSED,4.776010672251384,11.195712089538574,2.3441555846149273,16.0,0.8583332896232605
default_profile,6230e838-67ca-41dd-a9d6-6f36b7676c6b,PASSED,33.715702056884766,14.631999969482422,0.433981767450533,1024.0,0.022727273404598236
default_profile,8f1ff9f1-6747-41d1-a1d8-2868cdacf893,PASSED,44.66748809814453,16.364661534627277,0.36636628186188647,1024.0,0.1614583283662796
default_profile,1a4c6ba1-3cd2-4d7d-b716-84f2d52b69fc,PASSED,245.3698272705078,21.166826883951824,0.08626499484232211,2048.0,4.303569793701172
default_profile,a7c2bcfd-a2f4-479e-8d32-200115df89cf,PASSED,19.825589497884113,12.98865032196045,0.6551457308922221,512.0,0.0810810774564743
default_profile,2e69caee-ae5c-473b-aa99-5dc6659829d4,PASSED,7.812618573506673,11.63044293721517,1.488674101748049,256.0,0.10204081982374191
default_profile,8cba5890-4288-448a-93b8-42c14c6b9420,PASSED,18.348490397135418,12.843679745992025,0.6999856374013849,1024.0,0.03184713423252106
default_profile,5e8dc11c-f2a9-42d5-8dce-9419cbf34d5d,PASSED,2726.292724609375,46.24825668334961,0.01696378978892521,2048.0,38.93527603149414
default_profile,58a34f27-7995-4155-8b46-f60a7225e20e,PASSED,1781.0843912760417,36.296853383382164,0.020379075557097896,2048.0,437.2275695800781
default_profile,5eadab1e-a0e3-4966-b0fd-1115cd77497c,PASSED,28.906016031901043,14.192682902018229,0.49099408532656336,2048.0,0.16483516991138458
default_profile,eedc63b2-c03b-4cf2-8d16-1f46566e3af7,PASSED,29.441781361897785,14.171039899190268,0.48132413338038654,512.0,0.06521738320589066
default_profile,e626d3e6-6c29-4fd8-bb7c-5b09eec61702,PASSED,40.676350911458336,15.940096219380697,0.3918762588629957,1024.0,0.11235955357551575
default_profile,74d7ff04-0365-4cf8-a824-ce61b7131dea,PASSED,38.71348317464193,15.399210929870605,0.397773841749207,1024.0,0.255208283662796
default_profile,4822167c-dae5-4bb1-bb53-e4adb256245b,PASSED,40.76966349283854,15.623968124389648,0.38322533928037206,1024.0,0.9931098222732544
default_profile,81955b1e-086f-49c1-9f40-a18a5aaf509d,PASSED,36.8134396870931,15.305216153462728,0.41575077698672047,1024.0,1.1159418821334839
default_profile,76010cb4-f73c-4145-8365-8642a2ce99de,PASSED,35.170111338297524,15.079050381978353,0.42874616565567814,1024.0,0.6739130020141602
default_profile,fc378037-e8fa-4305-b00f-4af47933fd53,PASSED,36.819732666015625,15.175498644510904,0.4121566764801036,1024.0,0.14189189672470093
default_profile,f7d6ac7c-24ec-47e4-aefc-4863a5e3e1d9,PASSED,25.958112080891926,13.841343879699707,0.5332184342438556,1024.0,0.0317460335791111
legacy_profile,b8f4f012-a32e-4356-b4e1-7665b3d598af,PASSED,11.056992212931315,11.910346666971842,1.0771778108916923,512.0,0.0058139534667134285
legacy_profile,e05c6c03-5603-4a1c-b34c-dcce0ecaeea4,PASSED,4.817002614339192,11.23086929321289,2.3315057500240877,8.0,0.007352941203862429
legacy_profile,6230e838-67ca-41dd-a9d6-6f36b7676c6b,PASSED,34.709451039632164,14.694901466369629,0.4233688815645803,512.0,0.4483695328235626
legacy_profile,8f1ff9f1-6747-41d1-a1d8-2868cdacf893,PASSED,57.97945658365885,16.429781595865887,0.28337246611063477,1024.0,0.2622377276420593
legacy_profile,1a4c6ba1-3cd2-4d7d-b716-84f2d52b69fc,PASSED,299.7507832845052,21.213407516479492,0.0707701487350077,2048.0,10.391996383666992
legacy_profile,a7c2bcfd-a2f4-479e-8d32-200115df89cf,PASSED,20.36829884847005,13.083562533060709,0.642349301254654,256.0,0.0669642835855484
legacy_profile,2e69caee-ae5c-473b-aa99-5dc6659829d4,PASSED,7.9796373049418134,11.677333196004232,1.463391473791976,1024.0,0.01587301678955555
legacy_profile,8cba5890-4288-448a-93b8-42c14c6b9420,PASSED,18.562720616658527,12.806005477905273,0.6898776177460177,512.0,0.051948048174381256
legacy_profile,5e8dc11c-f2a9-42d5-8dce-9419cbf34d5d,PASSED,2757.9420572916665,46.28542963663737,0.0167825968331221,2048.0,151.99844360351562
legacy_profile,58a34f27-7995-4155-8b46-f60a7225e20e,PASSED,1822.2839762369792,36.23885854085287,0.019886504525867696,2048.0,21.49999237060547
legacy_profile,5eadab1e-a0e3-4966-b0fd-1115cd77497c,PASSED,34.38350931803385,14.4180908203125,0.4193315663898896,1024.0,0.3809523582458496
legacy_profile,eedc63b2-c03b-4cf2-8d16-1f46566e3af7,PASSED,32.65534973144531,14.375743865966797,0.4402263024034847,1024.0,0.18617020547389984
legacy_profile,e626d3e6-6c29-4fd8-bb7c-5b09eec61702,PASSED,45.84211349487305,15.96120516459147,0.3481777768901637,1024.0,1.460525631904602
legacy_profile,74d7ff04-0365-4cf8-a824-ce61b7131dea,PASSED,42.882879892985024,16.223509470621746,0.3783213606713868,1024.0,0.0878378376364708
legacy_profile,4822167c-dae5-4bb1-bb53-e4adb256245b,PASSED,47.168426513671875,15.755552291870117,0.3340275149374197,1024.0,0.11619718372821808
legacy_profile,81955b1e-086f-49c1-9f40-a18a5aaf509d,PASSED,40.781365712483726,15.205407778422037,0.37285185311406716,2048.0,0.14335663616657257
legacy_profile,76010cb4-f73c-4145-8365-8642a2ce99de,PASSED,37.340415954589844,15.799562772115072,0.4231223024223705,1024.0,0.18859648704528809
legacy_profile,fc378037-e8fa-4305-b00f-4af47933fd53,PASSED,40.74089558919271,15.418047904968262,0.3784415556406715,1024.0,0.12790697813034058
legacy_profile,f7d6ac7c-24ec-47e4-aefc-4863a5e3e1d9,PASSED,26.868661244710285,13.898581504821777,0.5172785267653792,1024.0,0.04700854793190956
