candidate,search_phase,workload_index,workload_uuid,seq_len,stage,mode,scale_mode,scope,max_abs,max_rel,mean_abs,matched_ratio_contest,matched_ratio_strict,selected_experts,failure_label
best_recipe,targeted,2,6230e838-67ca-41dd-a9d6-6f36b7676c6b,32,hidden_dequant+gemm1_operands+gemm1_output,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,34816.0,1191.198974609375,1680.0574951171875,0.9555184500558036,0.6424386160714286,22,pass
swap_g1out_for_swiglu,targeted,2,6230e838-67ca-41dd-a9d6-6f36b7676c6b,32,hidden_dequant+gemm1_operands+swiglu_output,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,26624.0,1926.3087158203125,1400.9063720703125,0.9632786342075893,0.6514151436941964,22,pass
swap_g1out_for_g2in,targeted,2,6230e838-67ca-41dd-a9d6-6f36b7676c6b,32,hidden_dequant+gemm1_operands+gemm2_operands,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,30720.0,2020.6866455078125,1636.1326904296875,0.9578857421875,0.6432887486049107,22,pass
swap_g1out_for_outacc,targeted,2,6230e838-67ca-41dd-a9d6-6f36b7676c6b,32,hidden_dequant+gemm1_operands+out_accumulator,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,63488.0,2105.626708984375,1658.3050537109375,0.9654976981026786,0.6380484444754464,22,pass
post_g1_chain,targeted,2,6230e838-67ca-41dd-a9d6-6f36b7676c6b,32,gemm1_operands+swiglu_output+gemm2_operands+out_accumulator,f16+fp8+fp8+fp8,none+block+block+tensor,storage_compute+storage_compute+storage_compute+storage_compute,51200.0,647.8817138671875,1595.987548828125,0.9671587262834821,0.6401105608258928,22,pass
best_recipe,targeted,3,8f1ff9f1-6747-41d1-a1d8-2868cdacf893,80,hidden_dequant+gemm1_operands+gemm1_output,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,32768.0,15184.078125,2125.449951171875,0.9345023018973214,0.4712681361607143,28,pass
swap_g1out_for_swiglu,targeted,3,8f1ff9f1-6747-41d1-a1d8-2868cdacf893,80,hidden_dequant+gemm1_operands+swiglu_output,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,28672.0,11323.9736328125,1749.117919921875,0.9458897181919643,0.4855869838169643,28,pass
swap_g1out_for_g2in,targeted,3,8f1ff9f1-6747-41d1-a1d8-2868cdacf893,80,hidden_dequant+gemm1_operands+gemm2_operands,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,33792.0,9822.822265625,2054.08935546875,0.9374354771205358,0.4733119419642857,28,pass
swap_g1out_for_outacc,targeted,3,8f1ff9f1-6747-41d1-a1d8-2868cdacf893,80,hidden_dequant+gemm1_operands+out_accumulator,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,67584.0,9608.3720703125,1989.346923828125,0.95086669921875,0.47020961216517854,28,pass
post_g1_chain,targeted,3,8f1ff9f1-6747-41d1-a1d8-2868cdacf893,80,gemm1_operands+swiglu_output+gemm2_operands+out_accumulator,f16+fp8+fp8+fp8,none+block+block+tensor,storage_compute+storage_compute+storage_compute+storage_compute,59392.0,2004.1533203125,1927.3638916015625,0.9528773716517858,0.47192905970982146,28,pass
best_recipe,targeted,4,1a4c6ba1-3cd2-4d7d-b716-84f2d52b69fc,901,hidden_dequant+gemm1_operands+gemm1_output,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,57344.0,52471.2734375,2262.549560546875,0.931616005777311,0.4442037059517203,32,pass
swap_g1out_for_swiglu,targeted,4,1a4c6ba1-3cd2-4d7d-b716-84f2d52b69fc,901,hidden_dequant+gemm1_operands+swiglu_output,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,36864.0,57670.67578125,1871.2249755859375,0.9433502395651657,0.45948558521285876,32,pass
swap_g1out_for_g2in,targeted,4,1a4c6ba1-3cd2-4d7d-b716-84f2d52b69fc,901,hidden_dequant+gemm1_operands+gemm2_operands,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,53248.0,57342.99609375,2191.390869140625,0.9343310879776439,0.44614490843507215,32,pass
swap_g1out_for_outacc,targeted,4,1a4c6ba1-3cd2-4d7d-b716-84f2d52b69fc,901,hidden_dequant+gemm1_operands+out_accumulator,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,77824.0,41761.14453125,2134.362060546875,0.9481994522455208,0.44270503012525764,32,pass
post_g1_chain,targeted,4,1a4c6ba1-3cd2-4d7d-b716-84f2d52b69fc,901,gemm1_operands+swiglu_output+gemm2_operands+out_accumulator,f16+fp8+fp8+fp8,none+block+block+tensor,storage_compute+storage_compute+storage_compute+storage_compute,73728.0,37354.515625,2063.465576171875,0.9505164462601078,0.44513815254875533,32,pass
best_recipe,targeted,5,a7c2bcfd-a2f4-479e-8d32-200115df89cf,16,hidden_dequant+gemm1_operands+gemm1_output,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,24576.0,452.5838928222656,1805.461181640625,0.9332624162946429,0.4499250139508929,13,pass
swap_g1out_for_swiglu,targeted,5,a7c2bcfd-a2f4-479e-8d32-200115df89cf,16,hidden_dequant+gemm1_operands+swiglu_output,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,22568.0,636.3877563476562,1517.843505859375,0.94378662109375,0.46337890625,13,pass
swap_g1out_for_g2in,targeted,5,a7c2bcfd-a2f4-479e-8d32-200115df89cf,16,hidden_dequant+gemm1_operands+gemm2_operands,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,26624.0,615.4898071289062,1770.482421875,0.9336809430803571,0.4500994001116071,13,pass
swap_g1out_for_outacc,targeted,5,a7c2bcfd-a2f4-479e-8d32-200115df89cf,16,hidden_dequant+gemm1_operands+out_accumulator,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,30720.0,476.1700744628906,1648.519287109375,0.9510498046875,0.4477800641741071,13,pass
post_g1_chain,targeted,5,a7c2bcfd-a2f4-479e-8d32-200115df89cf,16,gemm1_operands+swiglu_output+gemm2_operands+out_accumulator,f16+fp8+fp8+fp8,none+block+block+tensor,storage_compute+storage_compute+storage_compute+storage_compute,34816.0,1942.2186279296875,1596.59033203125,0.9521135602678571,0.4532645089285714,13,pass
best_recipe,targeted,6,2e69caee-ae5c-473b-aa99-5dc6659829d4,15,hidden_dequant+gemm1_operands+gemm1_output,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,29696.0,2090.389892578125,1028.889892578125,0.9710286458333334,0.7653645833333333,5,pass
swap_g1out_for_swiglu,targeted,6,2e69caee-ae5c-473b-aa99-5dc6659829d4,15,hidden_dequant+gemm1_operands+swiglu_output,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,22784.0,901.5084838867188,862.4411010742188,0.9760974702380952,0.7727864583333334,5,pass
swap_g1out_for_g2in,targeted,6,2e69caee-ae5c-473b-aa99-5dc6659829d4,15,hidden_dequant+gemm1_operands+gemm2_operands,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,27648.0,604.11865234375,1007.8031616210938,0.9725260416666667,0.7657831101190476,5,pass
swap_g1out_for_outacc,targeted,6,2e69caee-ae5c-473b-aa99-5dc6659829d4,15,hidden_dequant+gemm1_operands+out_accumulator,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,47104.0,3470.1865234375,1000.0897827148438,0.9782087053571429,0.7641741071428572,5,pass
post_g1_chain,targeted,6,2e69caee-ae5c-473b-aa99-5dc6659829d4,15,gemm1_operands+swiglu_output+gemm2_operands+out_accumulator,f16+fp8+fp8+fp8,none+block+block+tensor,storage_compute+storage_compute+storage_compute+storage_compute,40960.0,938.2203369140625,954.3978271484375,0.9793154761904762,0.7653924851190477,5,pass
best_recipe,targeted,7,8cba5890-4288-448a-93b8-42c14c6b9420,14,hidden_dequant+gemm1_operands+gemm1_output,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,28928.0,1629.8187255859375,1579.2904052734375,0.953972018494898,0.6221201371173469,12,pass
swap_g1out_for_swiglu,targeted,7,8cba5890-4288-448a-93b8-42c14c6b9420,14,hidden_dequant+gemm1_operands+swiglu_output,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,23040.0,1078.894775390625,1316.099365234375,0.9618144132653061,0.631576849489796,12,pass
swap_g1out_for_g2in,targeted,7,8cba5890-4288-448a-93b8-42c14c6b9420,14,hidden_dequant+gemm1_operands+gemm2_operands,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,26112.0,2468.181396484375,1534.2265625,0.9546695631377551,0.6230269451530612,12,pass
swap_g1out_for_outacc,targeted,7,8cba5890-4288-448a-93b8-42c14c6b9420,14,hidden_dequant+gemm1_operands+out_accumulator,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,32768.0,644.74267578125,1494.6922607421875,0.965072943239796,0.6193399234693877,12,pass
post_g1_chain,targeted,7,8cba5890-4288-448a-93b8-42c14c6b9420,14,gemm1_operands+swiglu_output+gemm2_operands+out_accumulator,f16+fp8+fp8+fp8,none+block+block+tensor,storage_compute+storage_compute+storage_compute+storage_compute,30720.0,1150.75439453125,1406.70849609375,0.9665577168367347,0.6219905931122449,12,pass
best_recipe,targeted,8,5e8dc11c-f2a9-42d5-8dce-9419cbf34d5d,14107,hidden_dequant+gemm1_operands+gemm1_output,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,73728.0,374399991808.0,1917.115966796875,0.9380026059599338,0.4957019343233856,32,pass
swap_g1out_for_swiglu,targeted,8,5e8dc11c-f2a9-42d5-8dce-9419cbf34d5d,14107,hidden_dequant+gemm1_operands+swiglu_output,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,62464.0,315200012288.0,1584.4801025390625,0.9485643426610649,0.5094616958937559,32,pass
swap_g1out_for_g2in,targeted,8,5e8dc11c-f2a9-42d5-8dce-9419cbf34d5d,14107,hidden_dequant+gemm1_operands+gemm2_operands,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,61952.0,646399983616.0,1855.2408447265625,0.9404095725811148,0.49734049917594103,32,pass
swap_g1out_for_outacc,targeted,8,5e8dc11c-f2a9-42d5-8dce-9419cbf34d5d,14107,hidden_dequant+gemm1_operands+out_accumulator,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,147456.0,231999995904.0,1770.3304443359375,0.9538198547421999,0.4954816393710316,32,pass
post_g1_chain,targeted,8,5e8dc11c-f2a9-42d5-8dce-9419cbf34d5d,14107,gemm1_operands+swiglu_output+gemm2_operands+out_accumulator,f16+fp8+fp8+fp8,none+block+block+tensor,storage_compute+storage_compute+storage_compute+storage_compute,139264.0,675199975424.0,1709.4715576171875,0.9560078713613556,0.4972953543358667,32,pass
best_recipe,targeted,9,58a34f27-7995-4155-8b46-f60a7225e20e,11948,hidden_dequant+gemm1_operands+gemm1_output,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,61440.0,1274906.875,1515.9990234375,0.9524473985484719,0.6136105228310775,32,pass
swap_g1out_for_swiglu,targeted,9,58a34f27-7995-4155-8b46-f60a7225e20e,11948,hidden_dequant+gemm1_operands+swiglu_output,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,58112.0,2919350.75,1252.7147216796875,0.9605789779333959,0.6241064446119196,32,pass
swap_g1out_for_g2in,targeted,9,58a34f27-7995-4155-8b46-f60a7225e20e,11948,hidden_dequant+gemm1_operands+gemm2_operands,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,64512.0,2937827.75,1466.80126953125,0.9543394913113074,0.6148618413235628,32,pass
swap_g1out_for_outacc,targeted,9,58a34f27-7995-4155-8b46-f60a7225e20e,11948,hidden_dequant+gemm1_operands+out_accumulator,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,94208.0,2494382.25,1398.8922119140625,0.9645907703844636,0.6134145704675618,32,pass
post_g1_chain,targeted,9,58a34f27-7995-4155-8b46-f60a7225e20e,11948,gemm1_operands+swiglu_output+gemm2_operands+out_accumulator,f16+fp8+fp8+fp8,none+block+block+tensor,storage_compute+storage_compute+storage_compute+storage_compute,98304.0,1699873.5,1350.300048828125,0.9662371345398513,0.6151953176375903,32,pass
best_recipe,targeted,10,5eadab1e-a0e3-4966-b0fd-1115cd77497c,62,hidden_dequant+gemm1_operands+gemm1_output,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,40960.0,10809.8876953125,1561.8311767578125,0.9493987615207373,0.5878726238479263,18,pass
swap_g1out_for_swiglu,targeted,10,5eadab1e-a0e3-4966-b0fd-1115cd77497c,62,hidden_dequant+gemm1_operands+swiglu_output,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,30720.0,28217.88671875,1284.341552734375,0.9581023185483871,0.5997601346486174,18,pass
swap_g1out_for_g2in,targeted,10,5eadab1e-a0e3-4966-b0fd-1115cd77497c,62,hidden_dequant+gemm1_operands+gemm2_operands,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,35856.0,22034.654296875,1504.147705078125,0.9512123775921659,0.5896119851670507,18,pass
swap_g1out_for_outacc,targeted,10,5eadab1e-a0e3-4966-b0fd-1115cd77497c,62,hidden_dequant+gemm1_operands+out_accumulator,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,51200.0,7678.9990234375,1443.4351806640625,0.9624563472062212,0.5864100302419355,18,pass
post_g1_chain,targeted,10,5eadab1e-a0e3-4966-b0fd-1115cd77497c,62,gemm1_operands+swiglu_output+gemm2_operands+out_accumulator,f16+fp8+fp8+fp8,none+block+block+tensor,storage_compute+storage_compute+storage_compute+storage_compute,49152.0,15749.4130859375,1404.9285888671875,0.963846936203917,0.5887479298675116,18,pass
best_recipe,targeted,11,eedc63b2-c03b-4cf2-8d16-1f46566e3af7,59,hidden_dequant+gemm1_operands+gemm1_output,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,46080.0,7034.96875,1341.7095947265625,0.9573339134382567,0.6569309927360775,19,pass
swap_g1out_for_swiglu,targeted,11,eedc63b2-c03b-4cf2-8d16-1f46566e3af7,59,hidden_dequant+gemm1_operands+swiglu_output,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,31744.0,4997.69091796875,1115.6522216796875,0.9647917297215496,0.6660747389527846,19,pass
swap_g1out_for_g2in,targeted,11,eedc63b2-c03b-4cf2-8d16-1f46566e3af7,59,hidden_dequant+gemm1_operands+gemm2_operands,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,47104.0,4783.24072265625,1306.137451171875,0.9593248713680388,0.6573778942191284,19,pass
swap_g1out_for_outacc,targeted,11,eedc63b2-c03b-4cf2-8d16-1f46566e3af7,59,hidden_dequant+gemm1_operands+out_accumulator,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,55296.0,5362.25634765625,1244.2547607421875,0.9688800506961259,0.6552095944309928,19,pass
post_g1_chain,targeted,11,eedc63b2-c03b-4cf2-8d16-1f46566e3af7,59,gemm1_operands+swiglu_output+gemm2_operands+out_accumulator,f16+fp8+fp8+fp8,none+block+block+tensor,storage_compute+storage_compute+storage_compute+storage_compute,59392.0,6104.84326171875,1200.041015625,0.9700576006355932,0.6573235093825666,19,pass
best_recipe,targeted,12,e626d3e6-6c29-4fd8-bb7c-5b09eec61702,58,hidden_dequant+gemm1_operands+gemm1_output,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,50176.0,8776.142578125,2029.898681640625,0.9369612068965517,0.48250365609605916,26,pass
swap_g1out_for_swiglu,targeted,12,e626d3e6-6c29-4fd8-bb7c-5b09eec61702,58,hidden_dequant+gemm1_operands+swiglu_output,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,37888.0,10577.01953125,1666.2518310546875,0.9473738646859606,0.4981454933805419,26,pass
swap_g1out_for_g2in,targeted,12,e626d3e6-6c29-4fd8-bb7c-5b09eec61702,58,hidden_dequant+gemm1_operands+gemm2_operands,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,41984.0,21155.0390625,1955.6302490234375,0.939272725523399,0.4848079587438424,26,pass
swap_g1out_for_outacc,targeted,12,e626d3e6-6c29-4fd8-bb7c-5b09eec61702,58,hidden_dequant+gemm1_operands+out_accumulator,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,61440.0,8410.8720703125,1890.2945556640625,0.952328836976601,0.48232566194581283,26,pass
post_g1_chain,targeted,12,e626d3e6-6c29-4fd8-bb7c-5b09eec61702,58,gemm1_operands+swiglu_output+gemm2_operands+out_accumulator,f16+fp8+fp8+fp8,none+block+block+tensor,storage_compute+storage_compute+storage_compute+storage_compute,61440.0,3518.378662109375,1830.7744140625,0.9544118495997537,0.4846900977524631,26,pass
best_recipe,targeted,13,74d7ff04-0365-4cf8-a824-ce61b7131dea,57,hidden_dequant+gemm1_operands+gemm1_output,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,37888.0,32905.23828125,1771.59716796875,0.9465166823308271,0.567297149122807,25,pass
swap_g1out_for_swiglu,targeted,13,74d7ff04-0365-4cf8-a824-ce61b7131dea,57,hidden_dequant+gemm1_operands+swiglu_output,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,28672.0,31109.837890625,1438.1011962890625,0.9565784578634086,0.5795494595864661,25,pass
swap_g1out_for_g2in,targeted,13,74d7ff04-0365-4cf8-a824-ce61b7131dea,57,hidden_dequant+gemm1_operands+gemm2_operands,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,32256.0,63599.29296875,1688.89404296875,0.9494463698308271,0.5694681038533835,25,pass
swap_g1out_for_outacc,targeted,13,74d7ff04-0365-4cf8-a824-ce61b7131dea,57,hidden_dequant+gemm1_operands+out_accumulator,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,45056.0,30556.79296875,1642.267822265625,0.9604430999373433,0.5675590343045113,25,pass
post_g1_chain,targeted,13,74d7ff04-0365-4cf8-a824-ce61b7131dea,57,gemm1_operands+swiglu_output+gemm2_operands+out_accumulator,f16+fp8+fp8+fp8,none+block+block+tensor,storage_compute+storage_compute+storage_compute+storage_compute,55296.0,152639.703125,1602.22900390625,0.9618528743734336,0.5673852600250626,25,pass
best_recipe,targeted,14,4822167c-dae5-4bb1-bb53-e4adb256245b,56,hidden_dequant+gemm1_operands+gemm1_output,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,28160.0,12310.22265625,1945.3536376953125,0.9347945232780612,0.46519501355229587,26,pass
swap_g1out_for_swiglu,targeted,14,4822167c-dae5-4bb1-bb53-e4adb256245b,56,hidden_dequant+gemm1_operands+swiglu_output,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,24064.0,9217.0,1620.152099609375,0.9456488161670918,0.4795544682716837,26,pass
swap_g1out_for_g2in,targeted,14,4822167c-dae5-4bb1-bb53-e4adb256245b,56,hidden_dequant+gemm1_operands+gemm2_operands,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,27136.0,9822.0908203125,1895.2850341796875,0.9371362802933674,0.46709831393494894,26,pass
swap_g1out_for_outacc,targeted,14,4822167c-dae5-4bb1-bb53-e4adb256245b,56,hidden_dequant+gemm1_operands+out_accumulator,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,55296.0,7122.45458984375,1812.468505859375,0.950790716677296,0.4642682756696429,26,pass
post_g1_chain,targeted,14,4822167c-dae5-4bb1-bb53-e4adb256245b,56,gemm1_operands+swiglu_output+gemm2_operands+out_accumulator,f16+fp8+fp8+fp8,none+block+block+tensor,storage_compute+storage_compute+storage_compute+storage_compute,40960.0,13923.1552734375,1752.1575927734375,0.953498684630102,0.46677445392219385,26,pass
best_recipe,targeted,15,81955b1e-086f-49c1-9f40-a18a5aaf509d,55,hidden_dequant+gemm1_operands+gemm1_output,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,30272.0,10385.2861328125,1563.882568359375,0.9483208198051948,0.5823483157467533,24,pass
swap_g1out_for_swiglu,targeted,15,81955b1e-086f-49c1-9f40-a18a5aaf509d,55,hidden_dequant+gemm1_operands+swiglu_output,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,24576.0,6094.23828125,1302.5965576171875,0.9569424715909091,0.5937550730519481,24,pass
swap_g1out_for_g2in,targeted,15,81955b1e-086f-49c1-9f40-a18a5aaf509d,55,hidden_dequant+gemm1_operands+gemm2_operands,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,26624.0,1414.668212890625,1520.696044921875,0.9503322849025974,0.5834973620129871,24,pass
swap_g1out_for_outacc,targeted,15,81955b1e-086f-49c1-9f40-a18a5aaf509d,55,hidden_dequant+gemm1_operands+out_accumulator,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,32768.0,5484.71435546875,1466.1895751953125,0.9609755478896104,0.5822113433441558,24,pass
post_g1_chain,targeted,15,81955b1e-086f-49c1-9f40-a18a5aaf509d,55,gemm1_operands+swiglu_output+gemm2_operands+out_accumulator,f16+fp8+fp8+fp8,none+block+block+tensor,storage_compute+storage_compute+storage_compute+storage_compute,36864.0,2528.319091796875,1410.2978515625,0.9632229099025974,0.5835227272727272,24,pass
best_recipe,targeted,16,76010cb4-f73c-4145-8365-8642a2ce99de,54,hidden_dequant+gemm1_operands+gemm1_output,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,38912.0,3107.14111328125,1464.164306640625,0.9579328910383598,0.6577587632275133,23,pass
swap_g1out_for_swiglu,targeted,16,76010cb4-f73c-4145-8365-8642a2ce99de,54,hidden_dequant+gemm1_operands+swiglu_output,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,30720.0,2902.341064453125,1217.5079345703125,0.9648153315145502,0.6671161954365079,23,pass
swap_g1out_for_g2in,targeted,16,76010cb4-f73c-4145-8365-8642a2ce99de,54,hidden_dequant+gemm1_operands+gemm2_operands,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,33792.0,4793.7294921875,1428.2154541015625,0.9592427248677249,0.6583193824404762,23,pass
swap_g1out_for_outacc,targeted,16,76010cb4-f73c-4145-8365-8642a2ce99de,54,hidden_dequant+gemm1_operands+out_accumulator,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,61440.0,3299.89404296875,1358.9093017578125,0.9685071511243386,0.6566478587962963,23,pass
post_g1_chain,targeted,16,76010cb4-f73c-4145-8365-8642a2ce99de,54,gemm1_operands+swiglu_output+gemm2_operands+out_accumulator,f16+fp8+fp8+fp8,none+block+block+tensor,storage_compute+storage_compute+storage_compute+storage_compute,53248.0,3660.541015625,1323.20458984375,0.9694087921626984,0.6582496279761905,23,pass
best_recipe,targeted,17,fc378037-e8fa-4305-b00f-4af47933fd53,53,hidden_dequant+gemm1_operands+gemm1_output,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,41856.0,7307.548828125,1661.421142578125,0.9506059425539084,0.6002779649595688,24,pass
swap_g1out_for_swiglu,targeted,17,fc378037-e8fa-4305-b00f-4af47933fd53,53,hidden_dequant+gemm1_operands+swiglu_output,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,34816.0,8030.37255859375,1350.170654296875,0.9596082168126685,0.6121704430592991,24,pass
swap_g1out_for_g2in,targeted,17,fc378037-e8fa-4305-b00f-4af47933fd53,53,hidden_dequant+gemm1_operands+gemm2_operands,fp8+f16+fp8,block+none+block,storage_compute+storage_compute+storage_compute,38912.0,6504.41162109375,1584.25439453125,0.9531276322439353,0.6020626263477089,24,pass
swap_g1out_for_outacc,targeted,17,fc378037-e8fa-4305-b00f-4af47933fd53,53,hidden_dequant+gemm1_operands+out_accumulator,fp8+f16+fp8,block+none+tensor,storage_compute+storage_compute+storage_compute,59392.0,5219.39208984375,1530.4952392578125,0.9630696175876011,0.6003806224730458,24,pass
