candidate,search_phase,workload_index,workload_uuid,seq_len,stage,mode,scale_mode,scope,max_abs,max_rel,mean_abs,matched_ratio_contest,matched_ratio_strict,selected_experts,failure_label
hidden_dequant__fp8__block,single_stage,1,e05c6c03-5603-4a1c-b34c-dcce0ecaeea4,1,hidden_dequant,fp8,block,storage_compute,13312.0,82.5999984741211,2884.597412109375,0.9299665178571429,0.1706194196428571,3,pass
swiglu_output__fp8__tensor,single_stage,1,e05c6c03-5603-4a1c-b34c-dcce0ecaeea4,1,swiglu_output,fp8,tensor,storage_compute,10240.0,263.5333251953125,2160.3203125,0.9429408482142857,0.2269810267857143,3,pass
swiglu_output__fp8__row,single_stage,1,e05c6c03-5603-4a1c-b34c-dcce0ecaeea4,1,swiglu_output,fp8,row,storage_compute,10240.0,263.5333251953125,2160.3203125,0.9429408482142857,0.2269810267857143,3,pass
swiglu_output__fp8__block,single_stage,1,e05c6c03-5603-4a1c-b34c-dcce0ecaeea4,1,swiglu_output,fp8,block,storage_compute,9216.0,767.0,1879.7564697265625,0.9514508928571429,0.2575334821428571,3,pass
baseline__fp32,single_stage,2,6230e838-67ca-41dd-a9d6-6f36b7676c6b,32,baseline,fp32,none,storage_compute,0.0,0.0,0.0,1.0,1.0,0,pass
hidden_dequant__fp8__tensor,single_stage,2,6230e838-67ca-41dd-a9d6-6f36b7676c6b,32,hidden_dequant,fp8,tensor,storage_compute,22528.0,14210.87890625,1156.9725341796875,0.9685232979910714,0.6599251883370536,22,pass
hidden_dequant__fp8__row,single_stage,2,6230e838-67ca-41dd-a9d6-6f36b7676c6b,32,hidden_dequant,fp8,row,storage_compute,22528.0,2864.407470703125,1142.3846435546875,0.9691946847098214,0.6611546107700893,22,pass
hidden_dequant__fp8__block,single_stage,2,6230e838-67ca-41dd-a9d6-6f36b7676c6b,32,hidden_dequant,fp8,block,storage_compute,22528.0,4717.591796875,1138.0205078125,0.9693385532924107,0.6602783203125,22,pass
swiglu_output__fp8__tensor,single_stage,2,6230e838-67ca-41dd-a9d6-6f36b7676c6b,32,swiglu_output,fp8,tensor,storage_compute,15872.0,9680.4541015625,792.2127075195312,0.9781406947544643,0.68853759765625,22,pass
swiglu_output__fp8__row,single_stage,2,6230e838-67ca-41dd-a9d6-6f36b7676c6b,32,swiglu_output,fp8,row,storage_compute,17408.0,5801.66650390625,787.7315063476562,0.9783412388392857,0.6886422293526786,22,pass
swiglu_output__fp8__block,single_stage,2,6230e838-67ca-41dd-a9d6-6f36b7676c6b,32,swiglu_output,fp8,block,storage_compute,15360.0,1774.0369873046875,703.409912109375,0.9805559430803571,0.6994280133928572,22,pass
baseline__fp32,single_stage,3,8f1ff9f1-6747-41d1-a1d8-2868cdacf893,80,baseline,fp32,none,storage_compute,0.0,0.0,0.0,1.0,1.0,0,pass
hidden_dequant__fp8__tensor,single_stage,3,8f1ff9f1-6747-41d1-a1d8-2868cdacf893,80,hidden_dequant,fp8,tensor,storage_compute,25600.0,13828.505859375,1523.196044921875,0.9533918108258929,0.49829450334821423,28,pass
hidden_dequant__fp8__row,single_stage,3,8f1ff9f1-6747-41d1-a1d8-2868cdacf893,80,hidden_dequant,fp8,row,storage_compute,24064.0,5891.11572265625,1520.962646484375,0.9527849469866071,0.49919433593749996,28,pass
hidden_dequant__fp8__block,single_stage,3,8f1ff9f1-6747-41d1-a1d8-2868cdacf893,80,hidden_dequant,fp8,block,storage_compute,21120.0,5812.67724609375,1471.2108154296875,0.9546090262276785,0.50025634765625,28,pass
swiglu_output__fp8__tensor,single_stage,3,8f1ff9f1-6747-41d1-a1d8-2868cdacf893,80,swiglu_output,fp8,tensor,storage_compute,22016.0,2827.57861328125,1064.890625,0.9668178013392857,0.5377197265625,28,pass
swiglu_output__fp8__row,single_stage,3,8f1ff9f1-6747-41d1-a1d8-2868cdacf893,80,swiglu_output,fp8,row,storage_compute,17920.0,2027.0963134765625,1044.6839599609375,0.9673967633928572,0.5398350306919644,28,pass
swiglu_output__fp8__block,single_stage,3,8f1ff9f1-6747-41d1-a1d8-2868cdacf893,80,swiglu_output,fp8,block,storage_compute,15360.0,1513.843017578125,929.2418823242188,0.9709019252232143,0.5558157784598214,28,pass
baseline__fp32,single_stage,4,1a4c6ba1-3cd2-4d7d-b716-84f2d52b69fc,901,baseline,fp32,none,storage_compute,0.0,0.0,0.0,1.0,1.0,0,pass
hidden_dequant__fp8__tensor,single_stage,4,1a4c6ba1-3cd2-4d7d-b716-84f2d52b69fc,901,hidden_dequant,fp8,tensor,storage_compute,36864.0,597106.3125,1627.5120849609375,0.9503029248255906,0.4732450984521167,32,pass
hidden_dequant__fp8__row,single_stage,4,1a4c6ba1-3cd2-4d7d-b716-84f2d52b69fc,901,hidden_dequant,fp8,row,storage_compute,40960.0,432050.8125,1625.6256103515625,0.9503761631421437,0.4734581553729983,32,pass
hidden_dequant__fp8__block,single_stage,4,1a4c6ba1-3cd2-4d7d-b716-84f2d52b69fc,901,hidden_dequant,fp8,block,storage_compute,33520.0,621376.875,1591.6455078125,0.9518330327413984,0.4744384339820834,32,pass
swiglu_output__fp8__tensor,single_stage,4,1a4c6ba1-3cd2-4d7d-b716-84f2d52b69fc,901,swiglu_output,fp8,tensor,storage_compute,24576.0,126216.3828125,1143.1370849609375,0.9648744078999525,0.5141240016053592,32,pass
swiglu_output__fp8__row,single_stage,4,1a4c6ba1-3cd2-4d7d-b716-84f2d52b69fc,901,swiglu_output,fp8,row,storage_compute,24576.0,42478.00390625,1113.7535400390625,0.9657202872304582,0.517787930325432,32,pass
swiglu_output__fp8__block,single_stage,4,1a4c6ba1-3cd2-4d7d-b716-84f2d52b69fc,901,swiglu_output,fp8,block,storage_compute,22528.0,70998.28125,997.2716674804688,0.969237429641668,0.533563897257016,32,pass
baseline__fp32,single_stage,5,a7c2bcfd-a2f4-479e-8d32-200115df89cf,16,baseline,fp32,none,storage_compute,0.0,0.0,0.0,1.0,1.0,0,pass
hidden_dequant__fp8__tensor,single_stage,5,a7c2bcfd-a2f4-479e-8d32-200115df89cf,16,hidden_dequant,fp8,tensor,storage_compute,18944.0,915.0148315429688,1437.8641357421875,0.9506748744419643,0.4758387974330357,13,pass
hidden_dequant__fp8__row,single_stage,5,a7c2bcfd-a2f4-479e-8d32-200115df89cf,16,hidden_dequant,fp8,row,storage_compute,16896.0,1153.9481201171875,1443.723388671875,0.9507184709821429,0.4756992885044643,13,pass
hidden_dequant__fp8__block,single_stage,5,a7c2bcfd-a2f4-479e-8d32-200115df89cf,16,hidden_dequant,fp8,block,storage_compute,20480.0,1144.90478515625,1400.3851318359375,0.9522617885044643,0.4797799246651786,13,pass
swiglu_output__fp8__tensor,single_stage,5,a7c2bcfd-a2f4-479e-8d32-200115df89cf,16,swiglu_output,fp8,tensor,storage_compute,14336.0,575.1359252929688,991.108154296875,0.9655936104910714,0.5201416015625,13,pass
swiglu_output__fp8__row,single_stage,5,a7c2bcfd-a2f4-479e-8d32-200115df89cf,16,swiglu_output,fp8,row,storage_compute,15360.0,593.4697875976562,988.6140747070312,0.96588134765625,0.5198713030133928,13,pass
swiglu_output__fp8__block,single_stage,5,a7c2bcfd-a2f4-479e-8d32-200115df89cf,16,swiglu_output,fp8,block,storage_compute,10752.0,659.88525390625,888.963134765625,0.9693080357142857,0.5351998465401786,13,pass
baseline__fp32,single_stage,6,2e69caee-ae5c-473b-aa99-5dc6659829d4,15,baseline,fp32,none,storage_compute,0.0,0.0,0.0,1.0,1.0,0,pass
hidden_dequant__fp8__tensor,single_stage,6,2e69caee-ae5c-473b-aa99-5dc6659829d4,15,hidden_dequant,fp8,tensor,storage_compute,30208.0,676.0938720703125,810.175048828125,0.9784040178571428,0.7753255208333334,5,pass
hidden_dequant__fp8__row,single_stage,6,2e69caee-ae5c-473b-aa99-5dc6659829d4,15,hidden_dequant,fp8,row,storage_compute,24576.0,490.92156982421875,778.3656616210938,0.9783575148809524,0.777920386904762,5,pass
hidden_dequant__fp8__block,single_stage,6,2e69caee-ae5c-473b-aa99-5dc6659829d4,15,hidden_dequant,fp8,block,storage_compute,19840.0,982.8431396484375,756.5790405273438,0.9798177083333334,0.7770647321428572,5,pass
swiglu_output__fp8__tensor,single_stage,6,2e69caee-ae5c-473b-aa99-5dc6659829d4,15,swiglu_output,fp8,tensor,storage_compute,16384.0,347.3529357910156,541.3028564453125,0.9846912202380952,0.7933128720238095,5,pass
swiglu_output__fp8__row,single_stage,6,2e69caee-ae5c-473b-aa99-5dc6659829d4,15,swiglu_output,fp8,row,storage_compute,14336.0,365.42352294921875,514.8436889648438,0.9852864583333333,0.7967354910714286,5,pass
swiglu_output__fp8__block,single_stage,6,2e69caee-ae5c-473b-aa99-5dc6659829d4,15,swiglu_output,fp8,block,storage_compute,12800.0,659.37548828125,480.856201171875,0.9865420386904762,0.8019252232142857,5,pass
baseline__fp32,single_stage,7,8cba5890-4288-448a-93b8-42c14c6b9420,14,baseline,fp32,none,storage_compute,0.0,0.0,0.0,1.0,1.0,0,pass
hidden_dequant__fp8__tensor,single_stage,7,8cba5890-4288-448a-93b8-42c14c6b9420,14,hidden_dequant,fp8,tensor,storage_compute,26624.0,966.4601440429688,1238.000732421875,0.9666872608418368,0.6420499840561225,12,pass
hidden_dequant__fp8__row,single_stage,7,8cba5890-4288-448a-93b8-42c14c6b9420,14,hidden_dequant,fp8,row,storage_compute,26624.0,685.7607421875,1269.398681640625,0.9659897161989796,0.6409937021683674,12,pass
hidden_dequant__fp8__block,single_stage,7,8cba5890-4288-448a-93b8-42c14c6b9420,14,hidden_dequant,fp8,block,storage_compute,24576.0,2763.171875,1235.3760986328125,0.9668765943877551,0.6416613520408163,12,pass
swiglu_output__fp8__tensor,single_stage,7,8cba5890-4288-448a-93b8-42c14c6b9420,14,swiglu_output,fp8,tensor,storage_compute,15360.0,251.73886108398438,853.2428588867188,0.9765425701530612,0.6721639827806123,12,pass
swiglu_output__fp8__row,single_stage,7,8cba5890-4288-448a-93b8-42c14c6b9420,14,swiglu_output,fp8,row,storage_compute,15360.0,251.73886108398438,856.2316284179688,0.9763034119897959,0.6712472098214286,12,pass
swiglu_output__fp8__block,single_stage,7,8cba5890-4288-448a-93b8-42c14c6b9420,14,swiglu_output,fp8,block,storage_compute,16384.0,305.6871032714844,764.045166015625,0.9790437659438775,0.6826072225765306,12,pass
baseline__fp32,single_stage,8,5e8dc11c-f2a9-42d5-8dce-9419cbf34d5d,14107,baseline,fp32,none,storage_compute,0.0,0.0,0.0,1.0,1.0,0,pass
hidden_dequant__fp8__tensor,single_stage,8,5e8dc11c-f2a9-42d5-8dce-9419cbf34d5d,14107,hidden_dequant,fp8,tensor,storage_compute,47104.0,15430897.0,1377.2799072265625,0.955133584422374,0.5219660155577525,32,pass
hidden_dequant__fp8__row,single_stage,8,5e8dc11c-f2a9-42d5-8dce-9419cbf34d5d,14107,hidden_dequant,fp8,row,storage_compute,57472.0,102229696.0,1377.1513671875,0.9550187889560907,0.5221651572104528,32,pass
hidden_dequant__fp8__block,single_stage,8,5e8dc11c-f2a9-42d5-8dce-9419cbf34d5d,14107,hidden_dequant,fp8,block,storage_compute,45056.0,37371704.0,1349.828125,0.9563269806054998,0.5229829859036548,32,pass
swiglu_output__fp8__tensor,single_stage,8,5e8dc11c-f2a9-42d5-8dce-9419cbf34d5d,14107,swiglu_output,fp8,tensor,storage_compute,34816.0,25798530.0,970.6331787109375,0.9682070455302079,0.5588839823694417,32,pass
swiglu_output__fp8__row,single_stage,8,5e8dc11c-f2a9-42d5-8dce-9419cbf34d5d,14107,swiglu_output,fp8,row,storage_compute,35456.0,919224.375,947.9483032226562,0.968854500662665,0.5618381756555763,32,pass
swiglu_output__fp8__block,single_stage,8,5e8dc11c-f2a9-42d5-8dce-9419cbf34d5d,14107,swiglu_output,fp8,block,storage_compute,28672.0,42917184.0,844.063232421875,0.9722281107751725,0.576575538106715,32,pass
baseline__fp32,single_stage,9,58a34f27-7995-4155-8b46-f60a7225e20e,11948,baseline,fp32,none,storage_compute,0.0,0.0,0.0,1.0,1.0,0,pass
hidden_dequant__fp8__tensor,single_stage,9,58a34f27-7995-4155-8b46-f60a7225e20e,11948,hidden_dequant,fp8,tensor,storage_compute,47104.0,1272862.375,1091.0653076171875,0.9655924019897233,0.6336897318626249,32,pass
hidden_dequant__fp8__row,single_stage,9,58a34f27-7995-4155-8b46-f60a7225e20e,11948,hidden_dequant,fp8,row,storage_compute,34816.0,1127070.125,1090.8709716796875,0.9654726961363826,0.6337928222819719,32,pass
hidden_dequant__fp8__block,single_stage,9,58a34f27-7995-4155-8b46-f60a7225e20e,11948,hidden_dequant,fp8,block,storage_compute,36864.0,374782.78125,1068.505615234375,0.9665759119129322,0.634484213492844,32,pass
swiglu_output__fp8__tensor,single_stage,9,58a34f27-7995-4155-8b46-f60a7225e20e,11948,swiglu_output,fp8,tensor,storage_compute,28672.0,796238.25,767.3021240234375,0.9756464676544789,0.6621547142341515,32,pass
swiglu_output__fp8__row,single_stage,9,58a34f27-7995-4155-8b46-f60a7225e20e,11948,swiglu_output,fp8,row,storage_compute,26624.0,301392.375,749.4600830078125,0.9761776010778851,0.6643150242382168,32,pass
swiglu_output__fp8__block,single_stage,9,58a34f27-7995-4155-8b46-f60a7225e20e,11948,swiglu_output,fp8,block,storage_compute,24576.0,970065.125,668.02783203125,0.9787401960765998,0.6755660316729638,32,pass
baseline__fp32,single_stage,10,5eadab1e-a0e3-4966-b0fd-1115cd77497c,62,baseline,fp32,none,storage_compute,0.0,0.0,0.0,1.0,1.0,0,pass
hidden_dequant__fp8__tensor,single_stage,10,5eadab1e-a0e3-4966-b0fd-1115cd77497c,62,hidden_dequant,fp8,tensor,storage_compute,26624.0,180224.078125,1075.0606689453125,0.9634531610023042,0.6087404593894009,18,pass
hidden_dequant__fp8__row,single_stage,10,5eadab1e-a0e3-4966-b0fd-1115cd77497c,62,hidden_dequant,fp8,row,storage_compute,19968.0,387069.03125,1072.60888671875,0.963617421514977,0.6097710253456221,18,pass
hidden_dequant__fp8__block,single_stage,10,5eadab1e-a0e3-4966-b0fd-1115cd77497c,62,hidden_dequant,fp8,block,storage_compute,20992.0,264189.65625,1048.0283203125,0.9649855090725806,0.6105338241647466,18,pass
swiglu_output__fp8__tensor,single_stage,10,5eadab1e-a0e3-4966-b0fd-1115cd77497c,62,swiglu_output,fp8,tensor,storage_compute,14336.0,489468.5,752.3157348632812,0.9742606026785714,0.6400804651497696,18,pass
swiglu_output__fp8__row,single_stage,10,5eadab1e-a0e3-4966-b0fd-1115cd77497c,62,swiglu_output,fp8,row,storage_compute,14336.0,942076.1875,735.8524169921875,0.9748883928571429,0.6422901065668203,18,pass
swiglu_output__fp8__block,single_stage,10,5eadab1e-a0e3-4966-b0fd-1115cd77497c,62,swiglu_output,fp8,block,storage_compute,13824.0,1187832.875,660.7438354492188,0.9773815524193549,0.6532010548675116,18,pass
baseline__fp32,single_stage,11,eedc63b2-c03b-4cf2-8d16-1f46566e3af7,59,baseline,fp32,none,storage_compute,0.0,0.0,0.0,1.0,1.0,0,pass
hidden_dequant__fp8__tensor,single_stage,11,eedc63b2-c03b-4cf2-8d16-1f46566e3af7,59,hidden_dequant,fp8,tensor,storage_compute,21504.0,6619.931640625,939.7877197265625,0.9697171042675545,0.6745351278753027,19,pass
hidden_dequant__fp8__row,single_stage,11,eedc63b2-c03b-4cf2-8d16-1f46566e3af7,59,hidden_dequant,fp8,row,storage_compute,24576.0,7293.24658203125,936.624755859375,0.9696036054782082,0.6757741563256658,19,pass
hidden_dequant__fp8__block,single_stage,11,eedc63b2-c03b-4cf2-8d16-1f46566e3af7,59,hidden_dequant,fp8,block,storage_compute,22528.0,14206.275390625,925.79248046875,0.9706416464891041,0.6757670626513317,19,pass
swiglu_output__fp8__tensor,single_stage,11,eedc63b2-c03b-4cf2-8d16-1f46566e3af7,59,swiglu_output,fp8,tensor,storage_compute,24064.0,17080.189453125,662.192626953125,0.9787213415556901,0.7011742395581113,19,pass
swiglu_output__fp8__row,single_stage,11,eedc63b2-c03b-4cf2-8d16-1f46566e3af7,59,swiglu_output,fp8,row,storage_compute,24064.0,18125.9765625,657.9715576171875,0.9789128707627118,0.7016045891343825,19,pass
swiglu_output__fp8__block,single_stage,11,eedc63b2-c03b-4cf2-8d16-1f46566e3af7,59,swiglu_output,fp8,block,storage_compute,16384.0,16210.701171875,584.58447265625,0.9813365428268765,0.7113087356234866,19,pass
baseline__fp32,single_stage,12,e626d3e6-6c29-4fd8-bb7c-5b09eec61702,58,baseline,fp32,none,storage_compute,0.0,0.0,0.0,1.0,1.0,0,pass
hidden_dequant__fp8__tensor,single_stage,12,e626d3e6-6c29-4fd8-bb7c-5b09eec61702,58,hidden_dequant,fp8,tensor,storage_compute,29184.0,368000008192.0,1552.5064697265625,0.9532885621921182,0.5103356873460592,26,pass
hidden_dequant__fp8__row,single_stage,12,e626d3e6-6c29-4fd8-bb7c-5b09eec61702,58,hidden_dequant,fp8,row,storage_compute,25984.0,44000002048.0,1553.2269287109375,0.9535483374384236,0.5089670566502463,26,pass
hidden_dequant__fp8__block,single_stage,12,e626d3e6-6c29-4fd8-bb7c-5b09eec61702,58,hidden_dequant,fp8,block,storage_compute,28672.0,344000004096.0,1513.8580322265625,0.9547293526785714,0.5105665986761083,26,pass
swiglu_output__fp8__tensor,single_stage,12,e626d3e6-6c29-4fd8-bb7c-5b09eec61702,58,swiglu_output,fp8,tensor,storage_compute,20224.0,350399987712.0,1081.7340087890625,0.9671143780788177,0.5481546336206897,26,pass
swiglu_output__fp8__row,single_stage,12,e626d3e6-6c29-4fd8-bb7c-5b09eec61702,58,swiglu_output,fp8,row,storage_compute,20480.0,52000002048.0,1063.29736328125,0.967645955203202,0.5509424068657636,26,pass
swiglu_output__fp8__block,single_stage,12,e626d3e6-6c29-4fd8-bb7c-5b09eec61702,58,swiglu_output,fp8,block,storage_compute,14848.0,88000004096.0,949.1231079101562,0.9714632081280788,0.5657423799261083,26,pass
baseline__fp32,single_stage,13,74d7ff04-0365-4cf8-a824-ce61b7131dea,57,baseline,fp32,none,storage_compute,0.0,0.0,0.0,1.0,1.0,0,pass
hidden_dequant__fp8__tensor,single_stage,13,74d7ff04-0365-4cf8-a824-ce61b7131dea,57,hidden_dequant,fp8,tensor,storage_compute,26624.0,2761.83984375,1272.3472900390625,0.9621857377819549,0.5910210095551378,25,pass
hidden_dequant__fp8__row,single_stage,13,74d7ff04-0365-4cf8-a824-ce61b7131dea,57,hidden_dequant,fp8,row,storage_compute,22528.0,1755.9683837890625,1268.70068359375,0.9619238526002506,0.5910161145050126,25,pass
hidden_dequant__fp8__block,single_stage,13,74d7ff04-0365-4cf8-a824-ce61b7131dea,57,hidden_dequant,fp8,block,storage_compute,25600.0,1046.422607421875,1273.9969482421875,0.9620070684523809,0.5900150767543859,25,pass
swiglu_output__fp8__tensor,single_stage,13,74d7ff04-0365-4cf8-a824-ce61b7131dea,57,swiglu_output,fp8,tensor,storage_compute,17664.0,1873.77001953125,905.980712890625,0.9728936599310777,0.6221070253759399,25,pass
swiglu_output__fp8__row,single_stage,13,74d7ff04-0365-4cf8-a824-ce61b7131dea,57,swiglu_output,fp8,row,storage_compute,19456.0,1483.254150390625,886.4616088867188,0.9734296679197995,0.624165393953634,25,pass
swiglu_output__fp8__block,single_stage,13,74d7ff04-0365-4cf8-a824-ce61b7131dea,57,swiglu_output,fp8,block,storage_compute,15360.0,1901.9061279296875,798.3983154296875,0.9758674028822055,0.635563518170426,25,pass
baseline__fp32,single_stage,14,4822167c-dae5-4bb1-bb53-e4adb256245b,56,baseline,fp32,none,storage_compute,0.0,0.0,0.0,1.0,1.0,0,pass
hidden_dequant__fp8__tensor,single_stage,14,4822167c-dae5-4bb1-bb53-e4adb256245b,56,hidden_dequant,fp8,tensor,storage_compute,22656.0,6074.7333984375,1409.7744140625,0.9519690688775511,0.49200065768494894,26,pass
hidden_dequant__fp8__row,single_stage,14,4822167c-dae5-4bb1-bb53-e4adb256245b,56,hidden_dequant,fp8,row,storage_compute,20224.0,7747.2666015625,1402.74755859375,0.9524573501275511,0.49290497448979587,26,pass
hidden_dequant__fp8__block,single_stage,14,4822167c-dae5-4bb1-bb53-e4adb256245b,56,hidden_dequant,fp8,block,storage_compute,24064.0,2630.53076171875,1385.067138671875,0.9531748246173469,0.4932512555803571,26,pass
swiglu_output__fp8__tensor,single_stage,14,4822167c-dae5-4bb1-bb53-e4adb256245b,56,swiglu_output,fp8,tensor,storage_compute,18624.0,7919.93310546875,978.6106567382812,0.9664406289859694,0.5334173708545918,26,pass
swiglu_output__fp8__row,single_stage,14,4822167c-dae5-4bb1-bb53-e4adb256245b,56,swiglu_output,fp8,row,storage_compute,17408.0,6110.86669921875,961.3419799804688,0.9671107700892857,0.5357192681760203,26,pass
swiglu_output__fp8__block,single_stage,14,4822167c-dae5-4bb1-bb53-e4adb256245b,56,swiglu_output,fp8,block,storage_compute,17152.0,5050.7333984375,860.9129028320312,0.970458984375,0.5515884088010203,26,pass
baseline__fp32,single_stage,15,81955b1e-086f-49c1-9f40-a18a5aaf509d,55,baseline,fp32,none,storage_compute,0.0,0.0,0.0,1.0,1.0,0,pass
hidden_dequant__fp8__tensor,single_stage,15,81955b1e-086f-49c1-9f40-a18a5aaf509d,55,hidden_dequant,fp8,tensor,storage_compute,21136.0,40139.79296875,1225.810546875,0.9629337459415584,0.6042385349025974,24,pass
hidden_dequant__fp8__row,single_stage,15,81955b1e-086f-49c1-9f40-a18a5aaf509d,55,hidden_dequant,fp8,row,storage_compute,25600.0,120148.3125,1216.2313232421875,0.9627029220779221,0.604794034090909,24,pass
hidden_dequant__fp8__block,single_stage,15,81955b1e-086f-49c1-9f40-a18a5aaf509d,55,hidden_dequant,fp8,block,storage_compute,20480.0,11740.8642578125,1187.3084716796875,0.9641385957792208,0.605859375,24,pass
swiglu_output__fp8__tensor,single_stage,15,81955b1e-086f-49c1-9f40-a18a5aaf509d,55,swiglu_output,fp8,tensor,storage_compute,14336.0,18296.462890625,841.43505859375,0.9739650974025974,0.6363991477272728,24,pass
swiglu_output__fp8__row,single_stage,15,81955b1e-086f-49c1-9f40-a18a5aaf509d,55,swiglu_output,fp8,row,storage_compute,14336.0,18296.462890625,827.10888671875,0.974419135551948,0.638177252435065,24,pass
swiglu_output__fp8__block,single_stage,15,81955b1e-086f-49c1-9f40-a18a5aaf509d,55,swiglu_output,fp8,block,storage_compute,12576.0,38774.4609375,749.0095825195312,0.9765726461038962,0.6491908482142856,24,pass
baseline__fp32,single_stage,16,76010cb4-f73c-4145-8365-8642a2ce99de,54,baseline,fp32,none,storage_compute,0.0,0.0,0.0,1.0,1.0,0,pass
hidden_dequant__fp8__tensor,single_stage,16,76010cb4-f73c-4145-8365-8642a2ce99de,54,hidden_dequant,fp8,tensor,storage_compute,30720.0,59051.65234375,1061.3876953125,0.96923828125,0.6752387152777778,23,pass
hidden_dequant__fp8__row,single_stage,16,76010cb4-f73c-4145-8365-8642a2ce99de,54,hidden_dequant,fp8,row,storage_compute,28672.0,22187.662109375,1053.7509765625,0.9693881241732805,0.6745954241071428,23,pass
hidden_dequant__fp8__block,single_stage,16,76010cb4-f73c-4145-8365-8642a2ce99de,54,hidden_dequant,fp8,block,storage_compute,36864.0,88747.6484375,1045.99853515625,0.970328517691799,0.6751250413359788,23,pass
swiglu_output__fp8__tensor,single_stage,16,76010cb4-f73c-4145-8365-8642a2ce99de,54,swiglu_output,fp8,tensor,storage_compute,24576.0,62464.984375,736.5746459960938,0.9783347800925926,0.7020941840277778,23,pass
swiglu_output__fp8__row,single_stage,16,76010cb4-f73c-4145-8365-8642a2ce99de,54,swiglu_output,fp8,row,storage_compute,24576.0,50174.98828125,735.2904663085938,0.9785414599867724,0.7021200190145502,23,pass
swiglu_output__fp8__block,single_stage,16,76010cb4-f73c-4145-8365-8642a2ce99de,54,swiglu_output,fp8,block,storage_compute,18432.0,40105.65625,643.8104248046875,0.9813290550595238,0.7126141906415344,23,pass
baseline__fp32,single_stage,17,fc378037-e8fa-4305-b00f-4af47933fd53,53,baseline,fp32,none,storage_compute,0.0,0.0,0.0,1.0,1.0,0,pass
hidden_dequant__fp8__tensor,single_stage,17,fc378037-e8fa-4305-b00f-4af47933fd53,53,hidden_dequant,fp8,tensor,storage_compute,26496.0,3638.894775390625,1138.1473388671875,0.9644515456536388,0.6209700345350404,24,pass
hidden_dequant__fp8__row,single_stage,17,fc378037-e8fa-4305-b00f-4af47933fd53,53,hidden_dequant,fp8,row,storage_compute,24064.0,5875.5263671875,1151.1383056640625,0.9641225151617251,0.620906860680593,24,pass
hidden_dequant__fp8__block,single_stage,17,fc378037-e8fa-4305-b00f-4af47933fd53,53,hidden_dequant,fp8,block,storage_compute,21760.0,4945.85986328125,1119.0687255859375,0.9651885739555256,0.6218649974730458,24,pass
swiglu_output__fp8__tensor,single_stage,17,fc378037-e8fa-4305-b00f-4af47933fd53,53,swiglu_output,fp8,tensor,storage_compute,14848.0,2988.9033203125,801.1373901367188,0.9743645763140162,0.6505038114892183,24,pass
swiglu_output__fp8__row,single_stage,17,fc378037-e8fa-4305-b00f-4af47933fd53,53,swiglu_output,fp8,row,storage_compute,16384.0,1275.289794921875,792.6057739257812,0.9750673854447439,0.651817301212938,24,pass
